size,avg_b,avg_g,avg_r,avg_h,avg_s,avg_v,std_b,std_g,std_r,std_h,std_s,std_v,blob_count,fire
39339.22655,53.80779066,80.14687779,96.99793339,36.61730997,44.69700003,38.03840525,17.3989677,20.071601,21.98188907,51.15311655,22.11397379,8.666965205,90,0
222633.2221,72.13126066,114.5461249,146.6086244,34.51178448,51.4192881,57.49357821,48.890654,52.46011683,52.98929502,59.67302124,10.0592156,20.94837495,196,0
4326.457876,61.33240651,88.49499513,128.7465244,29.82909907,50.47433902,50.4888331,27.45541329,32.40015321,40.62286404,53.2832881,30.21164349,16.14908027,169,0
54045.40998,57.34173075,74.81570056,91.54196456,30.51801562,37.61247109,35.89880963,25.45701788,27.10234307,27.50814783,59.09916323,7.987391573,10.81244158,284,0
209832.4726,106.5955964,151.7700968,188.8259549,33.94280775,43.96932384,74.06666293,51.58190343,47.15372054,45.97145147,226.7097416,11.96547009,20.24877493,92,0
18946.07796,85.34351342,112.8773755,126.2928877,39.61046727,32.70761089,49.52662262,26.29919204,31.59190762,32.84969725,65.14846626,21.64136531,13.06408293,236,0
205058.6524,51.47347009,80.8857573,137.9137123,22.10374504,64.01981585,54.08570611,50.16982846,59.35521084,64.97654054,44.4190758,25.27270068,25.59001559,477,0
192.6906377,98.72455902,117.6483039,145.158209,27.54925884,31.54564847,56.92478783,28.49929775,30.80400498,36.47654163,105.7417977,23.06678706,14.40030812,125,0
13805.44252,59.83922243,69.4931752,85.46864802,21.15293844,29.30672234,33.51711687,22.20789717,22.84541201,25.9179276,111.4056062,16.17145598,10.17492366,572,0
1234.336565,109.6446884,125.1924896,158.7995678,18.5748749,31.96696619,62.27434033,30.47409963,33.07565287,38.14112693,96.24803324,20.1848882,15.04611148,77,0
130728.7606,124.1447385,155.5095073,185.4693267,29.68628988,33.30053007,72.73306929,59.39686396,49.36909385,47.94468548,213.1932636,20.25139016,23.45463131,231,0
31.23853211,80.40366972,95.57798165,117.6238532,24.52852582,32.16915226,46.12700126,45.66225607,42.89788243,48.54712625,282.6734471,11.18396349,19.05425244,6,0
4171.569943,55.98105579,65.9639598,75.51900196,29.99945698,25.11359219,29.61529489,13.2592143,14.45377804,15.52635591,51.13897874,14.80041644,6.116771055,74,0
13737.55105,81.39985168,97.20250709,132.0334422,20.94670419,37.2068018,51.77782047,32.26191537,34.52000129,43.61829507,30.52526914,24.52638595,17.12435743,627,1
157003.361,59.47218952,91.80807744,117.7191339,42.88422542,50.95236858,46.17741552,45.9816143,52.964265,54.24947891,64.1128064,20.19077993,21.6836081,18,1
258088.684,60.10424124,91.26280619,125.637355,28.62717816,52.25550593,49.26955096,19.94514788,20.82076861,26.01817409,9.227790582,23.27389006,10.20357223,19,1
194762.746,108.9705927,166.9011482,229.9126423,28.56777864,52.56659087,90.16182052,52.3608885,56.27007819,35.80429818,163.4170467,39.3282341,22.7711419,354,1
24525.75412,65.59778219,90.41935337,131.0046661,24.06184769,45.43806391,51.37437885,28.94881544,38.56510159,43.9173412,49.19473807,27.86873152,17.32694089,302,1
154302.0016,59.41667383,93.40518422,140.2118525,25.81701212,57.35710334,54.98504021,30.54529336,40.41719815,53.66369429,33.35962036,42.15744295,21.08758852,711,1
182880.9858,63.24243517,99.53116509,144.6555759,26.98051884,56.20308373,56.72767682,36.3532653,52.13305973,63.72845201,41.59905588,42.60454964,25.11340106,418,1
64320.0304,83.60867978,129.9063681,181.557445,36.44134977,53.99199669,71.19899803,31.09309658,51.96598453,52.54844887,64.87989008,46.62424104,21.36055635,354,1
81651.76078,44.27152456,74.57076914,123.683022,31.13751332,62.39053798,48.50314588,21.86761476,29.99599445,53.15152295,34.31522605,54.57203158,20.86693209,305,1
163085.2646,120.2787786,139.6308532,179.5678094,19.82888231,32.98983897,70.4187488,29.11397415,31.6317558,34.77177504,29.88073258,16.15181008,13.63849541,70,1
133164.553,54.5449109,124.9959144,194.2582521,29.84672499,71.06158885,76.17970671,38.25038263,52.48650083,54.27129327,65.75085927,38.67950077,22.44354109,629,1
101355.0799,37.02077602,70.6124554,119.518392,23.74084552,70.79663507,46.86995766,45.55161436,55.57945061,64.8271664,40.5908955,33.53132107,25.5035078,107,1
72215.30752,38.25333257,80.4863129,136.6602727,24.79500675,72.17432896,53.5922638,24.8515349,49.62162049,63.21591078,53.31456269,58.6650089,24.98060267,268,1
27640.94031,83.16314941,109.1455851,131.2666187,33.21465433,35.30190465,51.49927253,23.21407207,30.13398214,34.32040964,53.77904607,31.59455322,13.59133971,126,1
170264.1746,59.47568282,91.85934605,137.3898224,24.83106664,57.41188248,53.87836174,38.12165411,48.26081635,53.39948733,47.34253932,31.15131966,21.16976196,63,1
170530.7034,106.6454253,131.9112537,180.2237618,37.6331473,41.79542789,70.67598504,48.69272958,59.7736892,58.05740803,87.20783379,21.96183678,23.68836418,65,1
105968.5343,64.90853974,91.56585952,144.8055083,20.8481636,54.50120447,56.78647385,38.69558209,43.14659789,63.47848011,26.38020249,37.62098085,24.95514981,227,1
44091.03036,48.79515888,68.11716306,105.8678354,20.75906158,53.31908403,41.51679821,24.35772259,28.55176337,42.80186705,21.68149368,41.45567825,16.79174124,49,1
12147.82458,66.26642147,100.7971566,155.3506474,23.81805529,56.29734547,60.92182251,39.73743381,43.62278564,52.91348566,50.72361825,25.31943599,20.85697179,284,1
210015.0633,72.74209864,103.9306101,139.4567126,27.8666104,47.29290612,54.68890691,32.95410535,45.54276659,54.36261075,43.46366128,39.03784206,21.33253781,130,1
95256.58089,73.48370745,112.220758,158.6640935,40.51067333,52.34122597,62.22121314,25.98072905,49.61490812,57.54460355,66.0552674,57.18960587,22.91870201,66,1
191042.609,13.48569038,64.7277872,114.6391344,29.47883919,89.08427029,44.95652329,24.17943878,47.16543444,58.40146857,50.75073024,63.64591229,23.98343513,201,1
240722.4249,22.67247157,75.97934827,188.0202471,20.30121182,88.21207011,73.73343023,27.16880345,39.86486354,54.95148973,34.39281025,54.78375105,22.24056346,32,1
94684.79375,50.28745133,79.52803299,175.5365548,33.48580522,70.64725423,68.83786461,49.36959552,55.19569588,53.04775054,88.47864951,13.59240144,21.91004415,148,1
67716.64122,27.12366912,63.68978363,132.8830546,19.98891335,80.54264563,52.11100181,23.74426338,62.02679679,67.89326158,59.45891563,67.25204346,26.99827792,51,1
7378.820364,85.83827677,112.6778567,154.1746767,28.2901527,42.3764534,60.46065751,28.91996138,33.35122126,41.79940384,39.09261212,27.21251601,16.40341565,349,1
200185.1078,72.61645906,94.51158524,132.4518354,54.34419558,44.58526602,51.94938658,25.81940969,29.17100168,44.16674501,18.03090489,39.86582372,17.34244648,114,1
110005.4905,84.4668272,109.4660506,154.5584445,25.66241579,46.97166059,60.61115469,57.45312182,61.3748602,58.36742271,94.38790046,14.79277487,24.6583396,449,1
91973.55726,78.49475463,104.0157153,152.630438,40.08461337,52.05505859,59.85507373,57.51833898,63.89410651,57.76994798,113.1057157,23.38791601,25.95423824,752,1
15422.15023,62.54502633,98.67675779,126.7381778,35.03489909,51.04690538,49.70124619,32.83106653,47.86423122,54.92072944,53.80990637,48.78535766,22.8261701,57,1
4526.519406,87.77874155,127.5032343,169.1023964,29.92469256,51.27476266,66.31466524,25.12044562,40.15157666,46.61179371,74.32832622,45.35791049,18.68662807,31,1
6998.555368,95.0613781,116.4200214,143.1750565,28.10845573,33.52091633,56.14708096,24.97301993,29.05779609,37.56814309,49.13828009,31.43670406,14.79023884,264,1
90482.08834,71.56823984,125.5671207,196.4395677,25.57420374,63.78076508,77.0351246,29.44249703,52.85262973,51.04199083,78.87054478,55.51162467,22.14297824,23,1
159508.72,45.33150067,81.02166477,128.021516,26.16270601,67.41905318,50.20451609,47.64328825,52.88776247,53.45499838,59.93847258,22.03502901,22.0271606,173,1
15523.15556,87.28523777,113.8037863,152.9230561,26.47808609,43.37134149,59.96982593,36.48719653,37.26763829,49.8843198,116.6282911,27.52385512,19.58870681,171,1
252079.3656,8.262841863,103.9212468,175.3844489,34.27147355,95.65257813,68.77821526,22.27718105,48.54516475,59.89264477,48.58431758,66.69209337,24.17442201,168,1
109830.8433,56.5550904,83.07171744,143.4509724,26.58157412,60.26773874,56.2552833,26.35186696,44.09512845,63.00376737,37.60476846,57.97443876,24.86466323,329,1
102261.5499,49.80855459,72.83734109,113.0982377,36.72082875,55.66090137,44.35225009,30.03220535,46.66811393,55.19288371,53.49394077,45.68039388,21.7761634,65,1
105217.8934,15.43710405,65.56552906,142.851642,22.96030259,89.12667105,56.02025175,18.80919227,54.34275611,66.97257398,47.10712904,73.1723381,26.73260575,126,1
78159.29153,58.25603809,125.3668362,208.647659,28.56230773,72.32394968,81.82261138,53.14382751,52.77610268,47.20774993,174.4699747,20.20069119,21.79943493,243,1
76604.5156,68.72075147,119.0067585,159.0493003,33.14211281,56.92437311,62.37227463,50.71519794,59.57404234,58.8255414,90.59602767,35.86782308,26.13295092,288,1
102634.113,66.01869656,104.683814,164.5993271,42.57274735,64.02228497,64.68262964,66.816672,65.16589555,53.41509616,184.8119188,28.99417366,26.84518905,260,1
113682.6595,20.2242612,73.08944092,142.4009631,25.30105368,87.54410084,55.84351494,30.95848553,64.29378466,64.39114353,67.17941277,56.05499829,25.94011482,76,1
52444.71238,5.040861062,96.65098907,167.4708918,32.94701357,96.81916611,65.67485953,9.437359402,62.0391031,70.09402309,55.93720953,86.40150511,27.97982161,153,1
121666.3687,70.99882668,100.1355724,142.6850654,28.364347,50.66992648,55.95492759,39.23398924,50.87204702,58.20174008,49.83929201,35.87680973,23.28497618,91,1
22027.8617,65.26886081,90.50271839,118.0068815,29.93152204,44.03485716,46.27720844,28.26591694,33.51690045,41.07852332,43.0518338,27.74977864,16.12102066,305,1
113863.6017,51.26981178,73.00394264,149.4406092,33.92120824,64.81990435,58.60418378,38.30265395,46.91659637,52.95102972,86.03060384,36.42251036,21.96272135,206,1
3332.102412,68.50709198,89.92108223,112.603193,34.83091744,37.06954597,44.15811488,14.88393897,18.48597219,25.36071478,40.7602285,36.69476908,9.957815102,516,1
48598.97274,100.9866662,117.4639814,151.0986091,23.03633404,32.54603366,59.25439786,21.93488946,22.92265848,30.61432688,19.24875265,27.73710945,12.03966887,213,1
30101.48117,113.6500513,129.9294689,170.9203373,20.80807364,34.3035769,67.02758327,25.96046674,31.21016763,42.20802688,35.51743069,37.1832169,16.67220254,90,1
213865.9767,51.69496952,90.81009483,152.0635249,22.94230302,65.82671996,59.63275486,23.30245652,44.40264117,62.13509688,34.97102654,60.66897085,24.39972423,170,1
203408.9215,46.26359992,104.6954954,171.0832699,28.24905567,74.64825523,67.09147839,51.53931896,58.12377328,63.1756247,53.4860836,32.91609426,26.76619223,125,1
113288.1742,36.24570734,86.28287035,150.5481744,26.22885673,75.97128345,59.03854039,32.61811949,49.63474883,60.91923106,41.26125467,50.94104464,24.52209952,811,1
36796.70093,76.49550373,102.3147562,127.85305,30.61411038,40.07019552,50.13845097,39.53881335,43.52924551,48.31013159,50.25216292,18.74968655,19.02295975,460,1
124307.3859,68.53129807,94.57403851,147.8570049,37.01901048,55.14997432,57.99518619,47.45000194,49.7344541,51.1261205,46.84601972,9.426644363,20.09052798,75,1
158539.8975,91.17686125,116.3988038,155.2532298,24.82437632,40.94053282,60.88361952,40.40579796,46.87110849,53.86728849,38.32928179,24.82156974,21.13027368,315,1
18198.23007,10.66529251,70.3549318,139.0505608,26.70144079,93.94161132,54.52963168,27.78742262,51.65298354,57.77869942,53.94514323,66.00759357,24.24083112,475,1
179342.8322,7.853242217,62.0750136,124.5689349,27.99527957,93.24932146,48.85056271,15.87265389,40.49644086,69.20103689,32.27559949,75.98136537,27.1637071,215,1
134580.2498,30.85830281,89.11409936,158.7661108,27.83648384,82.72749336,62.26121994,49.39124857,68.40985452,60.94807692,91.11384486,44.35637855,29.22177043,122,1
75177.99333,52.95057328,86.02037143,134.8588726,24.39650626,61.41151129,52.8858324,33.47589354,50.6509916,64.74802119,45.45184721,53.34850205,26.37259592,44,1
14775.4338,55.54779878,87.59733319,148.6624332,27.49253057,59.50465072,58.29899341,22.7504767,30.12739485,48.6395517,41.47772689,51.394368,19.1151193,52,1
18602.61317,59.97633051,82.20558843,103.021703,32.29104892,39.96708013,40.40066784,26.56553108,32.03448057,34.01768554,101.6110542,17.53475515,13.64078198,91,1
153621.595,51.69871002,67.73040077,116.8625504,15.54969098,57.05713559,45.82845116,38.23075274,41.63690188,45.90837055,40.67816625,19.52527474,18.14390444,163,1
237097.6879,63.19645227,90.40456699,118.0147874,29.91763771,46.77098263,46.28030877,27.28276836,27.06272705,30.221587,344.8649472,10.66816029,11.85538813,104,1
240701.7253,58.44756377,74.1116667,99.56701504,22.76711124,41.33616794,39.04588825,10.43516798,10.57777856,11.87852404,8.144788431,12.6673231,4.671565204,19,1
176905.7891,47.73535444,93.74774743,150.3130134,27.62458379,69.56458527,58.94627976,51.84437966,59.10335082,57.52592332,75.70437796,14.69208253,23.28482442,75,1
5730.129428,85.48323505,120.5707399,151.9445186,35.08501259,41.38837997,59.58608571,31.04575666,27.60090872,33.12968329,214.4977379,22.42207005,13.78842756,128,1
72502.58373,75.22663514,100.54402,156.1903105,25.60493533,55.86388458,61.25110214,68.75488781,76.5722102,62.8683547,142.0585611,29.26687374,32.1528835,161,1
1142.603334,75.28992097,118.7363863,143.8569882,38.90445092,46.87464207,56.41450518,23.10552255,29.52624091,29.67432197,75.93638001,26.58016559,12.33646585,84,1
160631.239,64.18702044,89.30987553,120.827547,27.06629701,49.08177672,47.38335176,47.02583019,53.65715037,57.37744088,56.28344006,23.24643295,22.88700823,267,1
123363.7083,70.73186541,96.03352519,129.2518765,27.90906687,44.54020943,50.6870104,38.99565947,44.79091075,50.02517817,42.65410081,25.29913878,19.79388069,188,1
66054.84243,53.14534624,98.51307283,166.4653763,25.02774904,70.4327666,65.28053974,58.28412636,66.60998297,54.12696036,125.0135947,27.832215,27.71758378,162,1
64177.93299,93.29720831,127.2810448,180.6593399,26.39905666,51.68785386,70.84679996,79.7774791,77.36534314,62.63751935,172.3772201,29.92514049,32.60450432,105,1
54706.33532,43.41555795,79.41736432,145.9641505,23.4807983,67.73470013,57.24084333,27.14500836,38.44520688,54.02168621,40.28652735,46.36801348,21.30094654,161,1
251407.8427,3.414087728,82.43886161,173.7907845,27.39909649,98.20649753,68.15324882,14.39851333,51.8165272,59.19138149,57.00842538,79.73822534,23.98897424,17,1
220076.8663,56.33545205,93.77925263,127.5918082,31.14335947,55.83960414,50.03600322,28.99898763,44.68122893,52.45158154,52.28134867,45.82931602,20.78108478,62,1
90986.92581,93.59222467,131.2103592,167.8653931,32.39914733,47.28263621,65.82956592,71.89631174,71.04934128,66.95354858,127.1677832,18.24850197,30.05083479,13,1
5868.248092,85.23515691,108.7783079,153.7463953,21.59622548,43.95770891,60.29270402,29.37714442,28.09914078,33.67325965,298.7915986,18.33835786,13.21357251,36,1
104166.987,60.18965429,91.18191006,121.8985187,31.21149383,50.6147051,47.82224817,34.51445148,42.3023571,55.2528274,43.54137439,35.2463389,21.70478713,132,1
252179.9035,28.20244359,79.58786221,182.5522305,19.96939103,84.82044919,71.58911001,26.99316245,50.7474101,51.44987375,62.39410135,49.57398876,20.37165445,22,1
32459.7748,62.060499,83.35430098,143.0510775,24.17196176,55.31621293,56.09846177,32.56018467,41.82793962,53.87599173,57.51344559,39.00018811,21.29663988,121,1
29588.20244,83.53268474,97.23927274,140.2887277,22.11143321,41.2677807,55.01518735,39.11612718,43.64850534,47.34887573,62.61018807,23.25492053,18.98393331,80,1
1777.618014,102.8620255,120.3524303,163.072139,30.46626995,34.16039616,63.94985841,17.11782836,22.64488096,24.09809,137.4565378,24.03335796,9.486475109,98,1
226526.7335,38.53388051,61.22189304,114.848944,30.80024968,66.90236072,45.03880159,24.22857861,33.96977678,51.32267359,33.12836594,51.83046687,20.16082094,211,1
118983.8669,35.66982977,85.77152655,157.7340169,25.09708237,79.64107139,61.85647722,49.09696653,63.91085168,61.78881892,79.76813413,36.33009848,26.8363476,68,1
75249.93969,55.39147139,75.16259544,134.1644385,50.46417805,58.24598512,52.61350528,34.59050745,45.48592897,60.82707393,49.21508486,42.19907727,24.04184443,94,1
217546.1889,56.92915635,82.63615836,137.63911,21.63262847,59.24352858,53.97612157,43.43016809,49.82475584,53.35057441,50.24794242,21.97951242,21.3071274,98,1
143932.7718,27.06040963,63.9159752,109.1974139,26.47000581,75.05924895,42.82251525,12.85838457,42.07847195,59.62101343,39.96536373,78.51883799,23.44640467,51,1
237047.5792,78.3260071,114.3353274,147.9069008,31.33715221,47.22541781,58.0027062,32.96168472,33.36693041,37.0878521,14.21124855,11.57600358,14.57071264,97,1
24455.73853,78.5689896,105.9866663,137.891623,30.00459257,42.6635652,54.07514629,25.19375393,29.29043938,32.06688717,60.39323761,17.54362165,12.63957778,57,1
93936.32031,95.18437512,114.1585724,148.8205462,22.46588566,36.36445703,58.36099852,30.43660028,34.57336658,40.63717372,33.89275426,27.66205627,16.2100909,89,1
109665.1333,88.00855813,119.6894907,153.4934759,29.07394409,42.43468881,60.19351998,40.80916587,46.30934525,52.37312571,34.97542773,22.51916634,20.62519109,328,1
64494.97755,65.37966247,123.970003,187.315589,47.88997674,68.00212738,73.45709373,67.98331904,78.20252988,54.34067952,154.6070958,43.10834589,34.69999623,159,1
64494.97755,65.37966247,123.970003,187.315589,47.88997674,68.00212738,73.45709373,67.98331904,78.20252988,54.34067952,154.6070958,43.10834589,34.69999623,159,1
98946.27208,18.26701313,82.04241305,167.2593645,25.31422948,89.74309192,65.59190763,27.74521034,56.18080425,60.18919472,60.6413349,62.06874232,24.92794241,81,1
110784.9757,22.05962916,80.39240462,192.9641779,32.385137,88.10913468,75.67222662,24.99482759,55.71387059,59.23575556,60.71829273,59.41582002,23.55486898,208,1
56688.59961,98.69112902,118.1236213,171.2450691,34.21722633,42.29570803,67.16944043,22.64334243,25.35073686,35.58706556,26.31770709,36.41092107,13.95645309,94,1
12830.93069,104.2044049,126.7704549,168.1846149,25.91549243,38.07796404,65.95475095,17.53008978,21.53667943,26.0632864,112.5276633,34.23100761,10.23265003,228,1
65853.07851,24.70759319,57.77669458,120.7841031,21.56321905,80.17359248,47.36631494,22.8038255,28.42839369,50.94740179,17.81063642,56.35472307,20.05630764,363,1
50287.98976,69.55239554,82.20784218,133.5689131,18.68536786,47.42776872,52.37996593,35.75569099,39.9635717,57.31414498,30.91698272,36.05872293,22.47992996,69,1
220806.9048,71.40661831,146.3295424,188.1174106,39.3527695,63.67642118,73.77153355,54.85682625,59.11117081,56.48032078,98.65495113,19.02534564,24.15126483,65,1
24981.60039,64.86615124,75.0338246,110.662893,35.26199034,42.17496061,43.43556509,20.99132379,21.77492093,35.11613704,74.05028317,39.15824126,14.04131708,95,1
92125.20771,45.6486385,102.0495334,157.3684328,29.71460806,73.48878694,61.71311089,44.07808329,66.3813613,57.44071456,91.70406181,47.22744828,27.68365006,199,1
170770.8111,56.36785063,109.6611334,221.520867,19.8568248,74.58764934,86.87092825,41.89485229,59.54408395,51.37583585,89.26773143,33.19334502,23.48268639,106,1
84586.90034,59.61161993,88.20653431,126.9426778,26.30652307,53.08265746,49.78144228,27.98996106,29.48519451,48.7124704,9.316626965,41.8358967,19.10392265,259,1
47053.8028,68.47967336,92.91356201,125.2899344,28.36500057,46.43165983,49.13330762,19.1654193,20.18625454,31.23450991,40.47720463,37.14374777,12.32985727,76,1
194199.7612,39.11092148,60.69945658,107.132119,19.57165699,61.46916949,42.01259569,18.93375417,32.99740153,58.68135746,29.57342166,63.46394745,23.03442692,286,1
66748.98759,56.1818322,107.3374279,156.5948761,30.79721104,66.02294678,61.40975532,48.02697566,64.31048326,61.03612865,83.71500611,45.42495512,28.00546066,134,1
252977.7794,76.36415335,98.89279869,135.7939994,22.52763175,43.6138611,53.25254879,24.10882218,32.43954885,45.48416753,27.24892347,46.85556452,17.86139094,108,1
230966.97,38.81320218,96.40647215,231.1157752,22.32987847,83.35940779,90.64306106,51.83859717,63.68576661,32.78633996,154.2875388,51.72583613,26.78635919,153,1
